id,categoryname,en,ja,jaji,zh,zhji,ko,koji,de,ru,ruji,fr,es,it,ta,taji,te,teji,kn
655,Leisure,puzzle,パズル,pazuru,拼图,pīntú,퍼즐,peojeul,das Puzzle,головоломка\, пазл,golovolomka\, pazl,le puzzle,el rompecabezas,il puzzle,புதிர்,putir,చిక్కుముడి,pajil,ಒಗಟು
656,Leisure,reading,読書,dokusho,阅读,yuèdú,독서,dogseo,die Lektüre,чтение,chteniye,la lecture,la lectura,la lettura,படித்தல்,paṭittal,పఠనం,paṭhanaṁ,ಓದುವಿಕೆ
657,Leisure,relaxation,リラックス,rirakkusu,放松,fàngsōng,휴식,hyusig,die Erholung,отдых,otdykh,le repos,el descanso,il relax,இளைப்பாறுதல்,iḷaippāṟutal,విశ్రామము,viśramin̄cuṭa,ವಿಶ್ರಾಂತಿ
658,Leisure,restaurant,レストラン,resutoran,餐厅,cāntīng,레스토랑,leseutolang,das Restaurant,ресторан,restoran,le restaurant,el restaurante,il ristorante,உணவகம்,uṇavakam,ఫలహారశాల,resṭāreṇṭ,ಉಪಹಾರ ಗೃಹ
659,Leisure,rocking horse,揺り木馬,yuri mokuba,摇马,yáo mǎ,흔들목마,heundeulmogma,das Schaukelpferd,лошадь-качалка,loshad'-kachalka,le cheval à bascule,el caballito de madera,il cavallo a dondolo,ஆடு குதிரை,āṭu kutirai,దౌడుతీయు గుర్రం,ūgē cekka guṟṟaṁ,ತೂಗು ಕುದುರೆ
660,Leisure,roulette,ルーレット,rūretto,轮盘赌,lún pán dǔ,룰렛,lulles,das Roulette,рулетка,ruletka,la roulette,la ruleta,la roulette,சூதாட்ட சுழல் வட்டு,cūtāṭṭa cuḻal vaṭṭu,రౌలెట్,rauleṭ,ರೌಲೆಟ್
661,Leisure,seesaw,シーソー,shīsō,跷跷板,qiāoqiāobǎn,시소,siso,die Wippe,качели,kacheli,la balançoire à bascule,el balancín,l'altalena,சாய்ந்தாடு,cāyntāṭu,ముందుకు వెనుకకు ఊగుట,paikī krindakī ūgē balla,ತೂಗು ತೊಲೆ
662,Leisure,show,ショー,shō,娱乐节目,yú yuè jiémù,쇼,syo,die Show,шоу,shou,le spectacle,el espectáculo,lo spettacolo,கேளிக்கை கண்காட்சி,kēḷikkai kaṇkāṭci,ప్రదర్శన,pradarśana,ಪ್ರದರ್ಶನ
663,Leisure,skateboard,スケートボード,sukētobōdo,滑板,huábǎn,스케이트 보드,seukeiteu bodeu,das Skateboard,скейтборд,skeytbord,la planche à roulettes,el monopatín,lo skateboard,சறுக்குப் பலகை,caṟukkup palakai,స్కేట్ బోర్డు,skēṭ bōrḍu,ಜಾರು ಮಣೆ
664,Leisure,ski lift,スキーリフト,sukīrifuto,滑雪缆车,huáxuě lǎnchē,스키 리프트,seuki lipeuteu,der Skilift,подъемник для лыжников,pod"yemnik dlya lyzhnikov,la remontée mécanique,el telesquí,lo skilift,பனிச்சறுக்கு உயர்த்தி,paṉiccaṟukku uyartti,స్కీ లిఫ్ట్,skī liphṭ,ಸ್ಕೀ ಲಿಫ್ಟ್
665,Leisure,skittle,スキトルズ,sukitoruzu,保龄球,bǎolíngqiú,구주희,gujuhui,der Kegel,кегля,keglya,la quille,el bolo,il gioco dei birilli,ஸ்கிட்டில்,skiṭṭil,స్కిటిల్ అను ఆట,skiṭil,ಸ್ಕಿಟ್ಟಲ್ ಆಟ
666,Leisure,sleeping bag,寝袋,nebukuro,睡袋,shuìdài,침낭,chimnang,der Schlafsack,спальный мешок,spal'nyy meshok,le sac de couchage,el saco de dormir,il sacco a pelo,தூங்கு பை,tūṅku pai,నిద్రించు సంచీ,slīpiṅg byāg,ಮಲಗುವ ಚೀಲ
667,Leisure,spectator,観客,kankyaku,观众,guānzhòng,관객,gwangaeg,der Zuschauer,зритель,zritel',le spectateur,el espectador,lo spettatore,பார்வையாளர்,pārvaiyāḷar,ప్రేక్షకుడు,prēkṣakuḍu,ಪ್ರೇಕ್ಷಕ
668,Leisure,story,物語,monogatari,故事,gùshì,이야기,iyagi,die Geschichte,история,istoriya,l'histoire,la historia,la storia,கதை,katai,కథ,katha,ಕಥೆ
669,Leisure,swimming pool,プール,pūru,游泳池,yóuyǒngchí,수영장,suyeongjang,das Schwimmbad,бассейн,basseyn,la piscine,la piscina,la piscina,நீச்சல் குளம்,nīccal kuḷam,ఈత కొలను,īta kolanu,ಈಜು ಕೊಳ
670,Leisure,swing,ブランコ,buranko,秋千,qiūqiān,그네,geune,die Schaukel,качели,kacheli,la balançoire,el columpio,l'altalena,ஊஞ்சல்,ūñcal,ఊయల,ūgu,ಜೋಕಾಲಿ
671,Leisure,table football,テーブルサッカー,tēburusakkā,桌上足球,zhuō shàng zúqiú,테이블 축구,teibeul chuggu,der Tischfußball,настольный футбол,nastol'nyy futbol,le baby-foot,el futbolín,il calcio balilla,மேசைக் கால்பந்து,mēcaik kālpantu,మేజా ఫుట్ బాల్,ṭēbul phuṭ bāl,ಮೇಜು ಕಾಲ್ಚೆಂಡು
672,Leisure,tent,テント,tento,帐篷,zhàngpéng,텐트,tenteu,das Zelt,палатка,palatka,la tente,la tienda,la tenda,கூடாரம்,kūṭāram,గుడారము,guḍāramu,ಗುಡಾರ
673,Leisure,tourism,観光,kankō,旅游,lǚyóu,관광,gwangwang,der Tourismus,туризм,turizm,le tourisme,el turismo,il turismo,சுற்றுலா,cuṟṟulā,పర్యాటకము,paryāṭakamu,ಪ್ರವಾಸೋದ್ಯಮ
674,Leisure,tourist,観光客,kankōkyaku,旅游者,lǚyóu zhě,관광객,gwangwang-gaeg,der Tourist,турист,turist,le touriste,el turista,il turista,சுற்றுலா பயணி,cuṟṟulā payaṇi,యాత్రికుడు,paryāṭakuḍu,ಪ್ರವಾಸಿ
675,Leisure,toy,おもちゃ,omocha,玩具,wánjù,장난감,jangnangam,das Spielzeug,игрушка,igrushka,le jouet,el juguete,il giocattolo,பொம்மை,pom'mai,ఆటబొమ్మ,āṭabom'ma,ಆಟಿಕೆ
676,Leisure,vacation,休暇,kyūka,休假,xiūjià,휴가,hyuga,der Urlaub,отпуск,otpusk,les congés,las vacaciones,la vacanza,விடுமுறைக் காலம்,viṭumuṟaik kālam,శెలవురోజులు,selavu dinālu,ರಜೆ
677,Leisure,walk,散歩,sanpo,散步,sànbù,산책,sanchaeg,der Spaziergang,прогулка,progulka,la promenade,el paseo,la passeggiata,நடைப் பயிற்சி,naṭaip payiṟci,నడక,naḍaka,ವಾಯು ಸೇವನೆ
678,Leisure,zoo,動物園,dōbu~tsuen,动物园,dòngwùyuán,동물원,dongmul-won,der Zoo,зоопарк,zoopark,le zoo,el zoo,lo zoo,விலங்கு காட்சி சாலை,vilaṅku kāṭci cālai,జంతుప్రదర్శన శాల,jantupradarśana śāla,ಮೃಗಾಲಯ
679,Military,aircraft carrier,空母,kūbo,航母,hángmǔ,항공 모함,hang-gong moham,der Flugzeugträger,авианосец,avianosets,le porte-avions,el portaaviones,la portaerei,விமானம் தாங்கி,vimāṉam tāṅki,విమాన వాహక నౌక,vimāna vāhaka nauka,ವಿಮಾನ ಹೊರುವ ಜಹಜು
680,Military,ammunition,弾薬,dan'yaku,弹药,dànyào,탄약,tan-yag,die Munition,боеприпасы,boyepripasy,la munition,la munición,le munizioni,வெடிபொருட்கள்,veṭiporuṭkaḷ,మందు సామగ్రి సరఫరా,manduguṇḍu sāmagri,ಸ್ಪೋಟಕಗಳು
681,Military,armor,鎧,yoroi,盔甲,kuījiǎ,갑옷,gab-os,die Rüstung,вооружение,vooruzheniye,l'armement,la armadura,l'armatura,கவசம்,kavacam,కవచం,kavacaṁ,ಕವಚ
682,Military,army,軍隊,guntai,军队,jūnduì,군대,gundae,die Armee,армия,armiya,l'armée,el ejército,l'esercito,படை,paṭai,సైన్యము,sain'yaṁ,ಸೈನ್ಯ
683,Military,arrest,逮捕,taiho,逮捕,dàibǔ,체포,chepo,die Festnahme,арест,arest,l'arrestation,la detención,l'arresto,கைது,kaitu,అరెస్టు,aresṭ,ಬಂಧನ
684,Military,atomic bomb,原子爆弾,genshi bakudan,原子弹,yuánzǐdàn,원자 폭탄,wonja pogtan,die Atombombe,атомная бомба,atomnaya bomba,la bombe atomique,la bomba atómica,la bomba atomica,அணு குண்டு,aṇu kuṇṭu,అణు బాంబు,aṇubāmbu,ಅಣು ಬಾಂಬ್
685,Military,attack,攻撃,kōgeki,攻击,gōngjí,공격,gong-gyeog,der Angriff,нападение,napadeniye,l'attaque,el ataque,l'attacco,தாக்குதல்,tākkutal,దాడి,dāḍi,ಆಕ್ರಮಣ
686,Military,barbed wire,有刺鉄線,yūshitessen,带刺铁丝网,dàicì tiěsīwǎng,철조망,cheoljomang,der Stacheldraht,колючая проволока,kolyuchaya provoloka,les barbelés,el alambre de púas,il filo spinato,முட்கம்பி,muṭkampi,ముండ్లతీగ,muḷḷatīga,ಮುಳ್ಳು ತಂತಿ
687,Military,blast,爆風,bakufū,爆炸,bàozhà,폭발,pogbal,die Sprengung,взрыв,vzryv,l'explosion,la explosión,l'esplosione,குண்டு வெடிப்பு,kuṇṭu veṭippu,పేలుడు,pēluḍu,ಸ್ಪೋಟ
688,Military,bomb,爆弾,bakudan,炸弹,zhàdàn,폭탄,pogtan,die Bombe,бомба,bomba,la bombe,la bomba,la bomba,வெடிகுண்டு,veṭikuṇṭu,బాంబు,bāmbu,ಸಿಡಿಗುಂಡು
689,Military,cannon,大砲,taihō,大炮,dà pào,대포,daepo,die Kanone,пушка,pushka,le canon,el cañón,il cannone,பீரங்கி,pīraṅki,ఫిరంగి,phiraṅgi,ಫಿರಂಗಿ
690,Military,cartridge,カートリッジ,kātorijji,子弹,zǐdàn,탄약통,tan-yagtong,die Patrone,патрон,patron,la cartouche,el cartucho,la cartuccia,தோட்டா,tōṭṭā,క్యార్ట్రిడ్జ్,tūṭā,ತೋಟಾ
691,Military,coat of arms,紋章,monshō,徽章,huīzhāng,문장,munjang,das Wappen,герб,gerb,le blason,el escudo (de armas),lo stemma,மரபுச் சின்னமுடைய மேலங்கி,marapuc ciṉṉamuṭaiya mēlaṅki,ఆయుధాల కోటు,kōṭ āph āms,ಲಾಂಛನ
692,Military,defense,防衛,bōei,防御,fángyù,방어,bang-eo,die Verteidigung,оборона,oborona,la défense,la defensa,la difesa,பாதுகாப்பு,pātukāppu,రక్షణ,rakṣaṇa,ರಕ್ಷಣೆ
693,Military,destruction,破壊,hakai,毁坏,huǐhuài,파괴,pagoe,die Zerstörung,разрушение,razrusheniye,la destruction,la destrucción,la distruzione,அழிவு,aḻivu,విధ్వంసం,vidhvansaṁ,ನಾಶ
694,Military,fight,戦い,tatakai,战斗,zhàndòu,싸움,ssaum,der Kampf,борьба,bor'ba,la lutte,la lucha,la lotta,சண்டை,caṇṭai,పోరు,pōru,ಯುದ್ಧ
695,Military,fighter-bomber,戦闘爆撃機,sentōbakugeki-ki,歼击轰炸机,jiān jí hōngzhàjī,전투 폭격기,jeontu poggyeoggi,der Jagdbomber,истребитель-бомбардировщик,istrebitel'-bombardirovshchik,le chasseur-bombardier,el cazabombardero,il caccia-bombardiere,குண்டுதாரி,kuṇṭutāri,యోధుడు-బాంబు వేయువాడు,phaiṭar-bāmbar,ಯುದ್ಧ ವಿಮಾನ
696,Military,gas mask,ガスマスク,gasumasuku,防毒面具,fángdú miànjù,방독면,bangdogmyeon,die Gasmaske,противогаз,protivogaz,le masque à gaz,la máscara de gas,la maschera antigas,விஷவாயு முகமூடி,viṣavāyu mukamūṭi,గాలిఆడు ముఖ తొడుగు,gyās māsk,ವಿಷಾನಿಲ ಮುಖರಕ್ಷೆ
697,Military,guard,ガード,gādo,门卫,ménwèi,경비,gyeongbi,die Wache,охрана,okhrana,la garde,la guardia,la guardia,பாதுகாப்பாளர்,pātukāppāḷar,గార్డు,gārḍu,ಬೆಂಗಾವಲು
698,Military,hand grenade,手榴弾,shuryūdan,手榴弹,shǒuliúdàn,수류탄,sulyutan,die Handgranate,ручная граната,ruchnaya granata,la grenade à main,la granada de mano,la bomba a mano,கையெறி குண்டு,kaiyeṟi kuṇṭu,చేతి గ్రెనేడ్,cēti grenēḍ,ಕೈಸಿಡಿಗುಂಡು
699,Military,handcuffs,手錠,tejō,手铐,shǒukào,수갑,sugab,die Handschellen,наручники,naruchniki,les menottes,las esposas,le manette,கைவிலங்குகள்,kaivilaṅkukaḷ,చేతిసంకెళ్లు,cētisaṅkeḷlu,ಕೈಕೋಳ
700,Military,helmet,ヘルメット,herumetto,头盔,tóukuī,헬멧,helmes,der Helm,шлем,shlem,le casque,el casco,l'elmetto,தலைக் கவசம்,talaik kavacam,ఇనుపటోపి,inupaṭōpi,ಶಿರಸ್ತ್ರಾಣ
701,Military,march,行進,kōshin,行军,xíngjūn,행진,haengjin,der Marsch,марш,marsh,la marche,la marcha,la marcia,அணிவகுப்பு நடை,aṇivakuppu naṭai,నిదానంగా నడుచు,kavātu,ಪಥಸಂಚಲನ
702,Military,medal,勲章,kunshō,勋章,xūnzhāng,메달,medal,der Orden,орден,orden,la médaille,la medalla,la medaglia,பதக்கம்,patakkam,పతకము,patakamu,ಪ್ರಶಸ್ತಿ ಪದಕ
703,Military,military,軍事,gunji,军事,jūnshì,군대,gundae,das Militär,военная сила,voyennaya sila,l'armée,los militares,l'esercito,இராணுவம்,irāṇuvam,సైనిక,sain'yaṁ,ಸೇನೆ
704,Military,navy,海軍,kaigun,海军,hǎijūn,해군,haegun,die Marine,военно-морской флот,voyenno-morskoy flot,la marine,la marina,la marina,கடற்படை,kaṭaṟpaṭai,నావికా దళము,nāvikā daḷamu,ನೌಕಾತಂಡ
705,Military,peace,平和,heiwa,和平,hépíng,평화,pyeonghwa,der Frieden,мир,mir,la paix,la paz,la pace,அமைதி,amaiti,శాంతి,śānti,ಶಾಂತಿ
706,Military,pilot,パイロット,pairotto,飞行员,fēixíngyuán,조종사,jojongsa,der Pilot,пилот,pilot,le pilote,el piloto,il pilota,விமான ஓட்டி,vimāṉa ōṭṭi,విమాన చోదకుడు,paileṭ,ಹಡಗು/ವಿಮಾನ ಚಾಲಕ
707,Military,pistol,ピストル,pisutoru,手枪,shǒuqiāng,권총,gwonchong,die Pistole,пистолет,pistolet,le pistolet,la pistola,la pistola,கைத் துப்பாக்கி,kait tuppākki,పిస్టలు,pisṭalu,ಕೈಕೋವಿ
708,Military,revolver,リボルバー,riborubā,左轮手枪,zuǒlún shǒuqiāng,회전식 연발 권총,hoejeonsig yeonbal gwonchong,der Revolver,револьвер,revol'ver,le revolver,el revólver,la rivoltella,சுழல் துப்பாக்கி,cuḻal tuppākki,రివాల్వర్,rivālvar,ಸುತ್ತು ಪಿಸ್ತೂಲು
709,Military,rifle,ライフル,raifuru,步枪,bùqiāng,소총,sochong,das Gewehr,винтовка,vintovka,le fusil,el fusil,il fucile,நீளத் துப்பாக்கி,nīḷat tuppākki,తుపాకీ,tupākī,ತುಪಾಕಿ
710,Military,rocket,ロケット,roketto,火箭,huǒjiàn,로켓,lokes,die Rakete,ракета,raketa,la fusée,el cohete,il razzo,ராக்கெட்,rākkeṭ,రాకెట్టు,rākeṭṭu,ಕ್ಷಿಪಣಿ
711,Military,shooter,砲手,hōshu,射手,shèshǒu,사수,sasu,der Schütze,стрелок,strelok,le tireur,el tirador,il tiratore,துப்பாக்கிகொண்டு சுடுபவர்,tuppākkikoṇṭu cuṭupavar,విలుకాడు,vilukāḍu,ಗುರಿಗಾರ
712,Military,shot,発砲,happō,射击,shèjí,발사,balsa,der Schuss,выстрел,vystrel,le tir,el tiro,il colpo,சுடுதல்,cuṭutal,దెబ్బ,kālcu,ಗುಂಡು ಹೊಡೆತ
713,Military,soldier,兵士,heishi,士兵,shìbīng,군인,gun-in,der Soldat,солдат,soldat,le soldat,el soldado,il soldato,சிப்பாய்,cippāy,సైనికుడు,sainikuḍu,ಸೈನಿಕ
714,Military,submarine,潜水艦,sensuikan,潜艇,qiántǐng,잠수함,jamsuham,das U-Boot,подводная лодка,podvodnaya lodka,le sous-marin,el submarino,il sommergibile,நீர்மூழ்கிக் கப்பல்,nīrmūḻkik kappal,జలాంతర్గామి,jalāntargāmi,ಜಲಾಂತರ ನೌಕೆ
715,Military,surveillance,監視,kanshi,监视,jiānshì,감시,gamsi,die Überwachung,наблюдение,nablyudeniye,la surveillance,la vigilancia,la sorveglianza,கண்காணிப்பு,kaṇkāṇippu,నిఘా,nighā,ಕಣ್ಗಾವಲು
716,Military,sword,剣,ken,剑,jiàn,검,geom,das Schwert,меч,mech,l'épée,la espada,la spada,வாள்,vāḷ,కత్తి,khaḍgaṁ,ಖಡ್ಗ
717,Military,tank,戦車,sensha,坦克,tǎnkè,탱크,taengkeu,der Panzer,танк,tank,le char (d'assaut),el tanque,il carro armato,தொட்டி,toṭṭi,ట్యాంక్,ṭyāṅk,ಫಿರಂಗಿ ರಥ
718,Military,uniform,制服,seifuku,制服,zhìfú,유니폼,yunipom,die Uniform,обмундирование,obmundirovaniye,l'uniforme,el uniforme,l'uniforme,சீருடை,cīruṭai,ఏకరూప,yūniphām,ಸಮವಸ್ತ್ರ
719,Military,victory,勝利,shōri,胜利,shènglì,승리,seungli,der Sieg,победа,pobeda,la victoire,la victoria,la vittoria,வெற்றி,veṟṟi,విజయము,vijayaṁ,ಗೆಲುವು
